,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
184,590936,https://www.airbnb.com/rooms/590936,20250617032927,2025-06-17,previous scrape,Loft for sublet Downtown LA,,,https://a0.muscache.com/pictures/5ca4ce10-a288-4439-a07c-266107fb4ed2.jpg,2915924,https://www.airbnb.com/users/show/2915924,Petr,2012-07-12,"Los Angeles, CA",Cinematographer who is traveling a lot and is looking for guests to enjoy this great loft.,within a day,100%,83%,t,https://a0.muscache.com/im/users/2915924/profile_pic/1342111278/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2915924/profile_pic/1342111278/original.jpg?aki_policy=profile_x_medium,Lincoln Heights,2.0,3.0,"['email', 'phone']",t,t,,Lincoln Heights,City of Los Angeles,34.07754623867473,-118.22110261402388,Entire loft,Entire home/apt,2,,1 bath,1.0,,"[""TV"", ""Heating"", ""Dishes and silverware"", ""Gym"", ""Washer"", ""Shampoo"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Free street parking"", ""Air conditioning"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Hot water"", ""Wifi"", ""Elevator"", ""Hair dryer"", ""Smoke alarm""]",,30,180,30,30,180,180,30.0,180.0,,t,0,0,0,0,2025-06-17,55,0,0,0,0,0,,2014-10-30,2021-07-03,4.85,4.87,4.67,4.96,4.95,4.53,4.76,HSR20-000690,f,1,1,0,0,0.42
185,590957,https://www.airbnb.com/rooms/590957,20250617032927,2025-06-17,city scrape,Bird's Nest Redondo Beach,"Your bedroom is comfortable with a queen bed and a beautifully tiled bathroom for yourselves. If you have an extra person, please ask me. I can provide an extra mattress.  The backyard is shaded by a jacaranda tree with a spectacular view of Palos Verdes and the area. I am  15-20 minutes from the airport, a convenient destination when arriving at LAX, 5 minutes from Redondo Beach Pier, Hermosa Beach Pier, the ocean, walk street full of restaurants and gift shops. Freeway and shopping are nearby.","Our neighborhood is friendly and clean.  We know our neighbors, and they are great and helpful. There is plenty of free street parking.",https://a0.muscache.com/pictures/airflow/Hosting-590957/original/44aa7de4-d9b3-4710-a683-0dcb3ec54326.jpg,2897611,https://www.airbnb.com/users/show/2897611,Laurie,2012-07-10,"Redondo Beach, CA",I am from Hermosa Beach CA.  I am a retired teacher. I worked in Los Angeles.  I surf and dance hula. I paddle outrigger canoe at the canoe club at King Harbor. I greatly enjoy hosting Airbnb guests.  My guests feel at home and when I have time I have taken them to stand up paddle or to the beach.  I love to be out of doors and enjoying the California sunshine and ocean.,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/2ed29175-9e5b-4104-9990-7737ab6d7b56.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/2ed29175-9e5b-4104-9990-7737ab6d7b56.jpeg?aki_policy=profile_x_medium,Redondo Beach,4.0,4.0,"['email', 'phone']",t,t,Neighborhood highlights,Redondo Beach,Other Cities,33.8634,-118.37026,Private room in home,Private room,2,1.0,1 private bath,0.0,1.0,"[""Extra pillows and blankets"", ""Exercise equipment: free weights, yoga mat"", ""Coffee"", ""BBQ grill: gas"", ""Refrigerator"", ""Free street parking"", ""Baking sheet"", ""First aid kit"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Free parking on premises"", ""Dishwasher"", ""Books and reading material"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""Outdoor shower"", ""Pets allowed"", ""Hot water kettle"", ""Ceiling fan"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Bikes"", ""Hot water"", ""Laundromat nearby"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Coffee maker"", ""Shower gel"", ""Carbon monoxide alarm"", ""Shared beach access"", ""Room-darkening shades"", ""Iron"", ""Toaster"", ""Private backyard"", ""Children\u2019s dinnerware"", ""Outdoor dining area"", ""Barbecue utensils"", ""Hangers"", ""Dining table"", ""Garden view"", ""Pack \u2019n play/Travel crib - always at the listing"", ""High chair"", ""Dishes and silverware"", ""Smoke alarm"", ""O\u2019Keefe & Merritt  single oven"", ""Wine glasses"", ""Fire pit"", ""Baby bath"", ""Dedicated workspace"", ""Cooking basics"", ""Breakfast"", ""Shampoo"", ""Gas stove"", ""Self check-in"", ""Beach essentials"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Blender"", ""Long term stays allowed"", ""Babysitter recommendations"", ""Freezer"", ""Wifi"", ""Lockbox"", ""Central heating"", ""Body soap""]",$89.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,4,10,30,196,2025-06-17,433,55,6,125,56,255,22695.0,2013-08-19,2025-06-02,4.93,4.96,4.95,4.94,4.96,4.88,4.9,,f,2,1,1,0,3.01
186,591831,https://www.airbnb.com/rooms/591831,20250617032927,2025-06-18,city scrape,Historic Craftsman-Downtown Views,"Welcome to this lovely Craftsman home built in 1906 and located in Historic Lincoln Heights, the oldest neighborhood in Los Angeles.","Our Location is excellent.  Lincoln Heights is urban, hip, and vibrant. Shopping, restaurants, metro, are all within walking distance.  Broadway is bustling with activity and is the heart and soul of our neighborhood. With Downtown immediately to the south, there is always a spectacular skyline view.  You are a block away from the best shrimp taco in Los Angeles. Try Los Reyes natural fruit ice cream just down the block. Wow! Diversity is the secret sauce of the very special vibe here.",https://a0.muscache.com/pictures/miso/Hosting-591831/original/b9bf4a98-6934-4d16-bc29-629df37e4339.jpeg,2824760,https://www.airbnb.com/users/show/2824760,Teresa,2012-07-04,"Los Angeles, CA","I grew up in Oklahoma and Texas and I love my cowgirl roots.  I also love the Los Angeles area and all that it offers. LA is incredible, with so many interesting and wonderful places, and I love to share what I know with my guests.   

I like friendly, generous, warm, smart, real, funny and bold.  I dislike aloof, selfish, indifferent, dull, fake, tragic and wimpy.  I’m also not crazy about water chestnuts, fruit cake, heavy tomato sauces or baby corn.

It is my hope that my guests feel genuinely welcome and enjoy our property and neighborhood.  We have just been added to the National Register of Historic Places!  Please come and stay in our National Landmark property when you are in LA.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/8909b2fe-802a-4491-998a-5656e8da5d38.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8909b2fe-802a-4491-998a-5656e8da5d38.jpg?aki_policy=profile_x_medium,Lincoln Heights,6.0,8.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Lincoln Heights,City of Los Angeles,34.07808,-118.20739,Private room in home,Private room,1,1.5,1.5 shared baths,1.0,0.0,"[""Refrigerator"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Free parking on premises"", ""Free washer \u2013 In building"", ""City skyline view"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Indoor fireplace: wood-burning"", ""Iron"", ""Outdoor dining area"", ""Free dryer \u2013 In building"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Cooking basics"", ""Kitchen"", ""Board games"", ""Wifi""]",$95.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,11,41,71,346,2025-06-18,48,1,0,178,1,60,5700.0,2012-08-06,2025-05-17,4.81,4.85,4.88,4.94,4.85,4.33,4.85,,f,6,2,4,0,0.31
187,593043,https://www.airbnb.com/rooms/593043,20250617032927,2025-06-17,city scrape,Great Family Home with Pool,"FAMILY HOME WITH POOL 1 MILE FROM BEACH<br />My place is close to Santa Monica Beach, Venice Beach, Downtown Santa Monica, Santa Monica Promenade, Abbot Kinney Blvd. You’ll love my place because of the location, the neighborhood, and the outdoors space. My place is good for families (with kids).",,https://a0.muscache.com/pictures/bb59440c-bec6-43e5-bfb4-9329e803d917.jpg,2927706,https://www.airbnb.com/users/show/2927706,Shirley,2012-07-13,"Los Angeles, CA",,,,100%,f,https://a0.muscache.com/im/pictures/user/e10eaeec-787c-4dd3-9518-2fbd4f728072.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e10eaeec-787c-4dd3-9518-2fbd4f728072.jpg?aki_policy=profile_x_medium,Santa Monica,1.0,1.0,"['email', 'phone']",t,t,,Santa Monica,Other Cities,34.00816,-118.46601,Entire home,Entire home/apt,6,3.0,3 baths,4.0,4.0,"[""Stove"", ""Extra pillows and blankets"", ""Host greets you"", ""Free street parking"", ""Refrigerator"", ""Essentials"", ""Dishwasher"", ""Private pool"", ""BBQ grill"", ""Air conditioning"", ""Outlet covers"", ""Fire extinguisher"", ""Microwave"", ""Backyard"", ""Oven"", ""Hot water"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Iron"", ""Private entrance"", ""Private patio or balcony"", ""Hangers"", ""Indoor fireplace"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Bathtub"", ""Cooking basics"", ""Single level home"", ""Beach essentials"", ""Bed linens"", ""Kitchen"", ""Babysitter recommendations"", ""Wifi""]",$500.00,3,15,3,3,15,15,3.0,15.0,,t,0,0,0,181,2025-06-17,6,1,0,14,1,6,3000.0,2017-06-29,2024-12-26,5.0,5.0,4.83,5.0,5.0,4.8,4.8,223523,f,1,1,0,0,0.06
188,594777,https://www.airbnb.com/rooms/594777,20250617032927,2025-06-17,city scrape,LA 2-Bedroom Apt. with Location!,"Newly remodeled 2 bedroom apartment is comfortable, roomy and located off LA's artsy Downtown core and near USC’s Keck Medical Center. Spacious and private, this LA two bedroom apartment with private outdoor patio area includes everything except the groceries. <br />Please note that the flooring, furniture, and bathrooms have been upgraded since these photos were taken. The twin beds in one bedroom have been upgraded to a new queen size bed. New photos will be coming soon!","Diversity is the secret sauce of the very special vibe here. With Downtown LA immediately to the south, there is always a spectacular skyline view. The apartment is less than a block of the best chilaquiles in Los Angeles.  Close to Keck Medical, Downtown LA & the Arts District, Pasadena, Silverlake and Highland Park with restaurants, bars, and all that urban Los Angeles offers.  Not far from Universal Studios and beach cities.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk0Nzc3/original/ba4ed7de-acbb-4840-b1fd-c203ff27e91b.jpeg,2824760,https://www.airbnb.com/users/show/2824760,Teresa,2012-07-04,"Los Angeles, CA","I grew up in Oklahoma and Texas and I love my cowgirl roots.  I also love the Los Angeles area and all that it offers. LA is incredible, with so many interesting and wonderful places, and I love to share what I know with my guests.   

I like friendly, generous, warm, smart, real, funny and bold.  I dislike aloof, selfish, indifferent, dull, fake, tragic and wimpy.  I’m also not crazy about water chestnuts, fruit cake, heavy tomato sauces or baby corn.

It is my hope that my guests feel genuinely welcome and enjoy our property and neighborhood.  We have just been added to the National Register of Historic Places!  Please come and stay in our National Landmark property when you are in LA.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/8909b2fe-802a-4491-998a-5656e8da5d38.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8909b2fe-802a-4491-998a-5656e8da5d38.jpg?aki_policy=profile_x_medium,Lincoln Heights,6.0,8.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Lincoln Heights,City of Los Angeles,34.07645,-118.20635,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Extra pillows and blankets"", ""Free street parking"", ""First aid kit"", ""Essentials"", ""Clothing storage: closet and dresser"", ""Outdoor furniture"", ""Dishwasher"", ""Books and reading material"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""City skyline view"", ""Hot water kettle"", ""Private backyard \u2013 Fully fenced"", ""Fire extinguisher"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Hot water"", ""Cleaning products"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Cleaning available during stay"", ""Central air conditioning"", ""Room-darkening shades"", ""Iron"", ""Toaster"", ""Full Size Newer Refrigerator refrigerator"", ""Free driveway parking on premises \u2013 1 space"", ""Outdoor dining area"", ""Private patio or balcony"", ""Hangers"", ""Dining table"", ""Garden view"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Self check-in"", ""Dedicated workspace"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Whirlpool stainless steel gas stove"", ""HDTV with Hulu, Amazon Prime Video, Netflix, Chromecast"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Long term stays allowed"", ""Smart lock"", ""Private entrance"", ""Freezer"", ""Wifi"", ""Body soap""]",$253.00,30,365,30,30,1125,1125,30.0,1125.0,,t,0,0,0,167,2025-06-17,115,3,0,0,3,180,45540.0,2012-08-27,2025-01-11,4.71,4.75,4.71,4.9,4.85,4.42,4.68,,t,6,2,4,0,0.74
189,598240,https://www.airbnb.com/rooms/598240,20250617032927,2025-06-18,city scrape,Beautiful Beach Condo w Pool !!!!! 2 blks 2 Beach,Our Beautiful Beach Condo is located 2 blks<br />from the Beach and 6 blks to the Hermosa Pier.<br />Have everything at your fingertips from one of<br />the Worlds most Beautiful Beaches !<br /> Walking distance to fabulous restaurants and unique shops !<br />**Please note City of Hermosa only allows 30 day rentals,Hermosa Beach is one of the Worlds Most<br />Beautiful Beaches. Land of Bikinis and Volleyball! <br /> Come to Hermosa and u will fall in love w this beach community!,https://a0.muscache.com/pictures/5bd55200-68cf-454a-b7ac-ffd8cd6b6b3e.jpg,746983,https://www.airbnb.com/users/show/746983,Mary,2011-06-26,"Hermosa Beach, CA","I am very easy going and enjoy people and life. I enjoy all sports especially
snowboarding. I have traveled alot and been to some amazing places.",within an hour,100%,75%,f,https://a0.muscache.com/im/users/746983/profile_pic/1353277808/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/746983/profile_pic/1353277808/original.jpg?aki_policy=profile_x_medium,Hermosa Beach,2.0,4.0,"['email', 'phone']",t,t,Neighborhood highlights,Hermosa Beach,Other Cities,33.85675,-118.39704,Entire condo,Entire home/apt,6,2.0,2 baths,2.0,4.0,"[""Stove"", ""Extra pillows and blankets"", ""Refrigerator"", ""First aid kit"", ""Shared hot tub"", ""Essentials"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishwasher"", ""Pets allowed"", ""Washer"", ""Microwave"", ""Oven"", ""Patio or balcony"", ""Hot water"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Keypad"", ""Iron"", ""Outdoor dining area"", ""Hangers"", ""65 inch HDTV with Amazon Prime Video, Hulu, Netflix, premium cable, standard cable"", ""Indoor fireplace"", ""Dishes and silverware"", ""Smoke alarm"", ""Breakfast"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home"", ""Shampoo"", ""Shared pool"", ""Dryer"", ""Beach essentials"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Private entrance"", ""Wifi""]",$331.00,28,1125,1,28,1125,1125,27.9,1125.0,,t,3,22,37,174,2025-06-18,25,0,0,37,0,0,0.0,2015-02-07,2023-11-01,4.88,4.96,4.76,4.88,4.96,4.92,4.84,,f,2,1,1,0,0.2
190,604321,https://www.airbnb.com/rooms/604321,20250617032927,2025-06-18,city scrape,Home Away from Home,"Our place is a safe, spacious and comfortable 2 bedrooms condo that gives you a cozy feel.  It comfortably fits 4 people and is centrally located to Downtown LA, Pasadena, Monterey Park. Walking distance to Restaurants, Theater, Shopping, Golfing & more.. it’s equipped with the basics amenities to enjoy your stay.","The condo is located in Alhambra city which is centrally located to all the touristic cities. 15 mins from downtown LA. 35mins to Disneyland . 20 mins to Universal Studios. <br />The complex is a gated community. Its very safe, spacious, quiet, peaceful and comfortable. It's walking distance to supermarkets, Restaurants, Bars, Movie Theater, Shopping area and more..  You can also visit the parks in the area and take in a game of golf at Almansor Park.  The historical San Gabriel Mission is near by.  You can also enjoy the local Farmers Market every Sunday.",https://a0.muscache.com/pictures/hosting/Hosting-604321/original/5fff2eb2-9b2c-4e10-990e-d5fda1589e1a.jpeg,2916726,https://www.airbnb.com/users/show/2916726,Pixie E,2012-07-12,"Los Angeles, CA","We live in Los Angeles and we love traveling, concerts, the beach, reading and a lot of outdoor activities.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User/original/4686a7cc-5f3d-4e41-a614-3525d383ad3e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/4686a7cc-5f3d-4e41-a614-3525d383ad3e.jpeg?aki_policy=profile_x_medium,Alhambra,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Alhambra,Other Cities,34.09372,-118.118,Entire condo,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Extra pillows and blankets"", ""46 inch HDTV with Netflix, Apple TV, Amazon Prime Video"", ""Refrigerator"", ""Baking sheet"", ""Shared patio or balcony"", ""Essentials"", ""Clothing storage: closet and dresser"", ""Free carport on premises \u2013 2 spaces"", ""Wifi"", ""Dishwasher"", ""LG gas stove"", ""Hot water kettle"", ""Microwave"", ""Oven"", ""Hot water"", ""Laundromat nearby"", ""Cleaning products"", ""Paid dryer \u2013 In building"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Coffee maker"", ""Shower gel"", ""Carbon monoxide alarm"", ""Cleaning available during stay"", ""Central air conditioning"", ""Room-darkening shades"", ""Iron"", ""Toaster"", ""Paid washer \u2013 In building"", ""Hangers"", ""Dining table"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Blender"", ""Freezer"", ""Mosquito net"", ""Central heating""]",$120.00,15,1125,7,15,1125,1125,14.7,1125.0,,t,26,36,64,338,2025-06-18,84,2,0,171,2,60,7200.0,2014-03-18,2025-04-20,4.63,4.72,4.55,4.6,4.73,4.83,4.66,,f,1,1,0,0,0.61
191,611542,https://www.airbnb.com/rooms/611542,20250617032927,2025-06-18,city scrape,Special Discount on Gorgeous Home! Piano & Hot Tub,"Feel inspired by the magical peace of Laurel Canyon in this spacious Mediterranean home in the middle of the city! Wind down with a soothing Jacuzzi or piano music after a tasty meal prepared in the large, well-equipped kitchen. With Hollywood and Beverly Hills just outside the door, this spacious and airy home with comfortable new beds pops with colorful art and tranquil energy.<br />A perfect refuge after a day of sightseeing, or enjoy just a much needed time for relaxation.","The house is nestled in a wonderful, quiet neighborhood just a few miles off the Sunset Strip. The scent of jasmine and eucalyptus fills the air, along with the sound of happy chirping birds and the occasional music being created by the Canyonites.",https://a0.muscache.com/pictures/e0dabd6b-814a-4107-96ba-c112a834b43a.jpg,3032775,https://www.airbnb.com/users/show/3032775,Wendy,2012-07-23,"Los Angeles, CA","I am a singer/performer/songwriter/actor /musician and my husband Rik is a musician, songwriter and singer. We both love people, all the arts, nature, and travel. ",within an hour,100%,100%,f,https://a0.muscache.com/im/users/3032775/profile_pic/1391756394/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3032775/profile_pic/1391756394/original.jpg?aki_policy=profile_x_medium,Laurel Canyon,4.0,4.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Hollywood Hills West,City of Los Angeles,34.11037,-118.38294,Entire home,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,"[""Stove"", ""Extra pillows and blankets"", ""Host greets you"", ""Free street parking"", ""Refrigerator"", ""Baking sheet"", ""First aid kit"", ""Essentials"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishwasher"", ""Exterior security cameras on property"", ""BBQ grill"", ""TV with standard cable, DVD player, Netflix"", ""Washer"", ""Hot water kettle"", ""Private hot tub"", ""Air conditioning"", ""Ceiling fan"", ""Fire extinguisher"", ""Microwave"", ""Backyard"", ""Oven"", ""Patio or balcony"", ""Hot water"", ""Luggage dropoff allowed"", ""Mountain view"", ""Sound system"", ""Hair dryer"", ""Shower gel"", ""Clothing storage"", ""Heating"", ""Coffee maker: espresso machine"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Iron"", ""Toaster"", ""Barbecue utensils"", ""Hangers"", ""Indoor fireplace"", ""Dining table"", ""Fireplace guards"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Breakfast"", ""Dedicated workspace"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Blender"", ""Freezer"", ""Wifi"", ""Body soap""]",$280.00,4,28,4,4,28,28,4.0,28.0,,t,0,2,19,147,2025-06-18,29,1,1,75,1,8,2240.0,2012-11-12,2025-06-09,4.76,4.91,4.86,4.9,5.0,4.9,4.81,HSR25-000342,f,1,1,0,0,0.19
192,40667,https://www.airbnb.com/rooms/40667,20250617032927,2025-06-17,city scrape,Nice room for a nice price,,,https://a0.muscache.com/pictures/70033015/cb7f0f8a_original.jpg,175264,https://www.airbnb.com/users/show/175264,Michael,2010-07-20,"Los Angeles, CA","I am a British DJ and photographer working in Los Angeles. 

I have a large apt with an extra room I don't always use. So I like to rent it out to visitors from out of town. It gives people the opportunity to visit  LA w a nice place to stay, at a good price... and I get to meet new people. so it's a win-win situation. 

I look forward to welcoming you to LA.",,,100%,f,https://a0.muscache.com/im/users/175264/profile_pic/1281385302/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/175264/profile_pic/1281385302/original.jpg?aki_policy=profile_x_medium,South Robertson,1.0,3.0,"['email', 'phone']",t,f,,Mid-City,City of Los Angeles,34.03926,-118.38017,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,2.0,"[""Host greets you"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Paid parking on premises"", ""TV"", ""Pets allowed"", ""Fire extinguisher"", ""Microwave"", ""Hot water"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Bathtub"", ""Shampoo"", ""Shared pool"", ""Kitchen"", ""Wifi""]",$53.00,30,180,30,30,180,180,30.0,180.0,,t,30,60,90,365,2025-06-17,11,0,0,198,0,0,0.0,2011-07-20,2018-08-24,4.3,3.82,3.73,4.82,4.64,4.36,4.45,,f,1,0,1,0,0.06
193,43318,https://www.airbnb.com/rooms/43318,20250617032927,2025-06-17,city scrape,#212 Arts District / Little Tokyo Private Room,"Room 212 is the best value in most exciting part of DTLA!  Walk to Arts District, Little Tokyo, Gold Line.  Near public transport, great restaurants & shopping. Private rooms with shared bath and kitchen cleaned daily.  Friendly international vibe!<br /><br />Interested guests must be fully verified with clear profile photo.  Message host with full name, age, detailed reason for visit, employer, university affiliation, and confirmation that you have read full description and reviews of unit.","Little Tokyo is the most vibrant area of downtown Los Angeles, with authentic Japanese eateries, markets, and stores.  Don't miss Sushi Gen for sushi or Daikokuya for ramen.  The Arts District is nearby as well, with plenty of cafes, art galleries, and street art to view, as well as some of the best restaurants in LA.  Favorites include Bestia and Manuela, and Salt & Straw for ice cream.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDMzMTg%3D/original/95b10737-65d8-451a-81a8-e2b5e595d25d.png,57161,https://www.airbnb.com/users/show/57161,Jefferson,2009-11-24,"Los Angeles, CA",Love to travel and eat!,within an hour,100%,82%,f,https://a0.muscache.com/im/users/57161/profile_pic/1293652186/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/57161/profile_pic/1293652186/original.jpg?aki_policy=profile_x_medium,Arts District,36.0,62.0,"['email', 'phone']",t,t,Neighborhood highlights,Downtown,City of Los Angeles,34.04828,-118.23605,Room in boutique hotel,Private room,2,11.0,11 shared baths,1.0,1.0,"[""Stove"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Paid parking off premises"", ""Essentials"", ""Exterior security cameras on property"", ""Washer"", ""City skyline view"", ""Fire extinguisher"", ""Microwave"", ""Oven"", ""Hot water"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Hangers"", ""Dishes and silverware"", ""Smoke alarm"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Shampoo"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Lockbox""]",$51.00,2,28,1,2,28,28,2.0,28.0,,,22,52,82,357,2025-06-17,146,20,1,190,21,120,6120.0,2010-09-22,2025-05-25,4.46,4.61,4.29,4.75,4.78,4.75,4.58,Exempt - This listing is a transient occupancy residential structure,f,35,2,33,0,0.81
